,Category,Code,Case,Text,Coder,Date,Words,% Words,Comment,Variable
1320,eventos meteorológicos,lluvia," Meteorología prevé lluvias para el domingo, y no lloverá entre el lunes 20 y el viernes 24",? https://www .montevideo.com.uy/Noticias/Meteorologia-preve-lluvias-para-el-domingo-y-no-llovera-entre-el-lunes-20-y-el-viernes-24-uc692142 1 / 1 1,Admin,16/6/2020,27,"2,80%",,DOCUMENT
1321,eventos meteorológicos,lluvia, Meteorología prevé vientos fuertes en zonas costeras hasta la tarde del sábado,"El viernes llo ver á en todo el país, principalmente en la mañana, con temper atur as de entr e  6 y 14 en todo el país.  El sábado el cielo estar á nuboso y algo nuboso con mínimas de entr e 4 y 6º en el sur del país y máximas que ir án desde los 13 y los 12º, mientr as que en el norte, también sin lluvias, las mínimas ser á de entr e 3 y 4º y las máximas van de 13º a 14º.",Admin,16/6/2020,88,"8,10%",,DOCUMENT
1322,eventos meteorológicos,lluvia," Meteorología pronostica lluvias para jueves, viernes y sábado en todo el país",? https://www .montevideo.com.uy/Noticias/Meteorologia-pronostica-lluvias-para-jueves-viernes-y-sabado-en-todo-el-pais-uc693573 1 / 1 1,Admin,16/6/2020,22,"2,30%",,DOCUMENT
1323,eventos meteorológicos,tormenta, Meteorología pronostica precipitaciones y tormentas a partir de este martes,? https://www .montevideo.com.uy/Noticias/Meteorologia-pronostica-precipitaciones-y-tormentas-a-partir-de-este-martes-uc704444 1 / 1 1,Admin,16/6/2020,20,"2,70%",,DOCUMENT
1324,eventos meteorológicos,lluvia," Meteorología_ Lloverá viernes y sábado, y se esperan precipitaciones el jueves 30 de agosto","El Instituto Uruguayo de Meteor ología emitió un pr onóstico e xtendido par a los pr ó ximos die z días. Según este tr abajo, se esper an lluvias en todo el país entr e el viernes 24 y las primer as hor as del sábado 25. Los acumulados mayor es se r egistr ar án al norte del río Negr o, con valor es de entr e 40 y 50 mm. En el sur, en tanto, se esper an valor es de pr ecipitaciones acumuladas entr e 15 y 20 mm.",Admin,16/6/2020,92,"8,60%",,DOCUMENT
1325,eventos meteorológicos,tormenta, Metsul anuncia tormentas muy severas y con alto potencial de daños para Uruguay,? https://www .montevideo.com.uy/Noticias/Metsul-anuncia-tormentas-muy-severas-y-con-alto-potencial-de-danos-para-Uruguay-uc696616 1 / 12 L A   T O R M E N T A   N O   E S   S O L O   B R A S I L E Ñ A,Admin,16/6/2020,49,"3,70%",,DOCUMENT
1326,eventos meteorológicos,lluvia, Metsul anuncia tormentas muy severas y con alto potencial de daños para Uruguay,Lluvias en Montevideo . Foto: Raúl Martínez/EFE,Admin,16/6/2020,7,"0,50%",,DOCUMENT
1327,eventos meteorológicos,tormenta, Metsul emitió una alerta por tormentas fuertes,? https://www .montevideo.com.uy/Noticias/Metsul-emitio-una-alerta-por-tormentas-fuertes-uc696717 1 / 14,Admin,16/6/2020,16,"1,00%",,DOCUMENT
1328,eventos meteorológicos,viento, Metsul emitió una alerta por tormentas fuertes,"Metsul pr e vé tormentas fuertes con r acha de viento con importante potencial de daño, que llegar án a nuestr o país en la tar de de este viernes y se mantendr án hasta el domingo. Inumet r ecomienda a la población estar informada sobr e los pr onósticos meteor ológicos.",Admin,16/6/2020,52,"3,40%",,DOCUMENT
1329,eventos meteorológicos,lluvia, Metsul emitió una alerta por tormentas fuertes,"En tanto el INUMET pr e vé un fin de semana de inestabilidad atmosférica con lluvias y tormentas, principalmente el sábado cuando se esper an gr anizos, vientos fuertes, lluvias abundantes y descar gas eléctricas.",Admin,16/6/2020,35,"2,30%",,DOCUMENT
1330,efectos,destrozos," Montevideo y Canelones, los más afectados por destrozos del temporal",? https://www .montevideo.com.uy/Noticias/Montevideo-y-Canelones-los-mas-afectados-por-destrozos-del-temporal-uc706210 1 / 12,Admin,16/6/2020,19,"1,50%",,DOCUMENT
1331,eventos meteorológicos,viento," Montevideo y Canelones, los más afectados por destrozos del temporal",CANCIONES AL VIENTO,Admin,16/6/2020,3,"0,20%",,DOCUMENT
1332,efectos,árboles caídos," Montevideo y Canelones, los más afectados por destrozos del temporal","En ambos departamentos se r egistr ar on árboles caídos, pr oblemas con el tendido eléctrico y algunas voladur as de techos.",Admin,16/6/2020,22,"1,70%",,DOCUMENT
1333,Actores,Intendencia," Montevideo y Canelones, los más afectados por destrozos del temporal",Foto: Intendencia de Montevideo https://www .montevideo.com.uy/Noticias/Montevideo-y-Canelones-los-mas-afectados-por-destrozos-del-temporal-uc706210 2 / 12 31.12.2018 14:30,Admin,16/6/2020,28,"2,20%",,DOCUMENT
1334,eventos meteorológicos,tormenta," Montevideo y Canelones, los más afectados por destrozos del temporal",Monte video y Canelones fuer on los departamentos más afectados por los vientos y tormentas que afectar on varias zonas del país entr e el sábado 29 y el domingo 30 de diciembr e.,Admin,16/6/2020,34,"2,70%",,DOCUMENT
1335,efectos,árboles caídos," Montevideo y Canelones, los más afectados por destrozos del temporal","En todo el país, la Dir ección Nacional de Bomber os debió intervenir en 156 casos: 149 por árboles caídos, 5 por voladur as de techo y dos casos de derrumbes que, sin embar go, no fuer on de gr avedad.",Admin,16/6/2020,41,"3,20%",,DOCUMENT
1336,eventos meteorológicos,lluvia," No lloverá entre jueves y viernes, pero se esperan precipitaciones entre sábado 10 y martes 13","El Instituto Uruguayo de Meteor ología emitió un pr onóstico especial par a los pr ó ximos die z días. Según este tr abajo, no se esper an pr ecipitaciones entr e el jue ves 8 y el viernes 9 de no viembr e, per o el sábado 10 e xiste una pr obabilidad media de lluvias escasas al sur y sur oeste del país, con acumulados de entr e 1 y 5 mm. Las lluvias se e xtender án a todo el país entr e el domingo 11 y el martes 13, día en que se esper an los mayor es acumulados.",Admin,16/6/2020,103,"7,40%",,DOCUMENT
1337,eventos meteorológicos,lluvia, No se esperan lluvias para el fin de semana largo pero sí bajas en las temperaturas mínimas,? https://www .montevideo.com.uy/Noticias/No-se-esperan-lluvias-para-el-fin-de-semana-largo-pero-si-bajas-en-las-temperaturas-minimas-uc70021 1 1 / 1 1 ¿ Y A   L L E G Ó   L A   P R I M A V E R A ?,Admin,16/6/2020,46,"3,10%",,DOCUMENT
1338,eventos meteorológicos,lluvia, No se esperan lluvias para el fin de semana largo pero sí bajas en las temperaturas mínimas,? https://www .montevideo.com.uy/Noticias/No-se-esperan-lluvias-para-el-fin-de-semana-largo-pero-si-bajas-en-las-temperaturas-minimas-uc70021 1 1 / 1 1 ¿ Y A   L L E G Ó   L A   P R I M A V E R A ?,Admin,16/6/2020,46,"3,10%",,DOCUMENT
1339,eventos meteorológicos,viento, No se esperan lluvias para el fin de semana largo pero sí bajas en las temperaturas mínimas,"El miér coles 7 la componente pr edominante del viento es del sur con intensidad entr e 20 a 35 km/h, y valor es superior es en la r egión coster a. Dur ante el jue ves 8 de no viembr e los vientos r otar án al nor este con intensidades entr e 10 a 20 km/h, afirmándose del norte el viernes 9 y hasta el sábado 10 de no viembr e.",Admin,16/6/2020,75,"5,10%",,DOCUMENT
1340,eventos meteorológicos,lluvia, Parte de seis departamentos del norte bajo advertencia amarilla por lluvias,? https://www .montevideo.com.uy/Noticias/Parte-de-seis-departamentos-del-norte-bajo-advertencia-amarilla-por-lluvias-uc701596 1 / 1 1,Admin,16/6/2020,21,"2,50%",,DOCUMENT
1341,eventos meteorológicos,tormenta, Parte de seis departamentos del norte bajo advertencia amarilla por lluvias,El Instituto Uruguayo de Meteor ología (Inumet) r edujo a advertencia de Nivel Amarillo por tormentas intensas. Las principales localidades afectadas son:,Admin,16/6/2020,22,"2,70%",,DOCUMENT
1342,eventos meteorológicos,viento, Persiste advertencia meteorológica por vientos fuertes y persistentes para el sur del río Negro,ESTE FUERTE VIENTO QUE SOPLA https://www .montevideo.com.uy/Noticias/Persiste-advertencia-meteorologica-por-vientos-fuertes-y-persistentes-para-el-sur-del-rio-Negro-uc689 … 2 / 1 1,Admin,16/6/2020,29,"2,90%",,DOCUMENT
1343,eventos meteorológicos,lluvia, Pronostican lluvias entre la noche del jueves 22 y el sábado 24,? https://www .montevideo.com.uy/Noticias/Pronostican-lluvias-entre-la-noche-del-jueves-22-y-el-sabado-24-uc702518 1 / 1 1,Admin,16/6/2020,22,"2,10%",,DOCUMENT
1344,Actores,SINAE, Recomendaciones del Sinae ante anuncio de vientos muy fuertes durante la madrugada,? https://www .montevideo.com.uy/Noticias/Recomendaciones-del-Sinae-ante-anuncio-de-vientos-muy-fuertes-durante-la-madrugada-uc691418 1 / 12 T O M A R   R E C A U D O S,Admin,16/6/2020,34,"3,20%",,DOCUMENT
1345,eventos meteorológicos,viento, Recomendaciones del Sinae ante anuncio de vientos muy fuertes durante la madrugada,"Las mascotas deben permanecer en lugar es pr otegidos y se r ecomienda r etir ar de balcones o jar dines ""objetos que puedan ser impulsados por el viento y tr ansformarse en pr o yectiles"".",Admin,16/6/2020,36,"3,40%",,DOCUMENT
1346,eventos meteorológicos,tormenta, Rige advertencia naranja para el sur del país,Lluvias y tormentas con vientos fuertes y actividad eléctrica con fuerte caída de gr anizo afecta al sur del país.La advertencia está vigente hasta las 19hs. Recomendaciones del Sistema Nacional de Emer gencia 22.09.2018 17:00,Admin,16/6/2020,39,"3,40%",,DOCUMENT
1347,eventos meteorológicos,lluvia, Rige advertencia naranja para el sur del país,Lluvias y tormentas con vientos fuertes y actividad eléctrica con fuerte caída de gr anizo afecta al sur del país.La advertencia está vigente hasta las 19hs. Recomendaciones del Sistema Nacional de Emer gencia 22.09.2018 17:00,Admin,16/6/2020,39,"3,40%",,DOCUMENT
1348,Actores,SINAE, Rige alerta amarilla hasta las 15.00 por vientos en el sur del Río Negro,Recomendaciones del SINAE ante vientos fuertes,Admin,16/6/2020,6,"0,30%",,DOCUMENT
1349,eventos meteorológicos,tormenta, Rige alerta roja por tormentas fuertes para el noreste del país,? https://www .montevideo.com.uy/Noticias/Rige-alerta-roja-por-tormentas-fuertes-para-el-noreste-del-pais-uc696160 1 / 1 1,Admin,16/6/2020,21,"2,60%",,DOCUMENT
1350,eventos meteorológicos,viento, Rige alerta roja por tormentas fuertes para el noreste del país,"Los departamentos de Cerr o Lar go, Paysandú, River a, Salto y T acuar embó se ven afectados por esta alerta que pr e vé gr anizo y r achas de viento fuerte.",Admin,16/6/2020,33,"4,10%",,DOCUMENT
1351,eventos meteorológicos,lluvia, Rige alerta roja por tormentas fuertes para el noreste del país,"Paysandú, Salto y T acuar embó. El informe destaca que se podr án r egistr ar ""lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuerte"". La advertencia rige hasta las 9:20 hor as.",Admin,16/6/2020,45,"5,60%",,DOCUMENT
1352,eventos meteorológicos,tormenta, Rige una alerta amarilla para once departamentos del sur y este del país,T oda la zona coster a del Río de la Plata y el océano Atlántico está bajo advertencia por lluvias y tormentas.,Admin,16/6/2020,22,"1,90%",,DOCUMENT
1353,eventos meteorológicos,lluvia, Rige una alerta amarilla para once departamentos del sur y este del país,T oda la zona coster a del Río de la Plata y el océano Atlántico está bajo advertencia por lluvias y tormentas.,Admin,16/6/2020,22,"1,90%",,DOCUMENT
1354,eventos meteorológicos,lluvia, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,? https://www .montevideo.com.uy/Noticias/Santa-Rosa-llega-este-ano-con-puntualidad-se-esperan-lluvias-y-descenso-de-temperaturas-uc693367 1 / 12,Admin,16/6/2020,23,"1,40%",,DOCUMENT
1355,eventos meteorológicos,tormenta, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,"Según los pr onósticos meteor ológicos, este año no ser á la e x cepción. De acuer do al Inumet, este miér coles tendr emos temper atur a primaver al, con 23 gr ados de máxima par a el sur del país, situación que cambiar á al llegar la noche. Se esper an pr ecipitaciones y tormentas, que se mantendr án el jue ves, con vientos fuertes y máximas de 14 gr ados.",Admin,16/6/2020,73,"4,40%",,DOCUMENT
1356,eventos meteorológicos,viento, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,"Accuweather también pr e vé un descenso de temper atur a a partir del miér coles de noche, pasando de una máxima de 22 gr ados a una de 14 el jue ves. The W eather Channel señala que entr e jue ves y sábado habr á chubascos, viento y lluvias, con una máxima de 11 gr ados par a el viernes, por ejemplo. Recién el viernes volveríamos a tener sol pleno.",Admin,16/6/2020,72,"4,40%",,DOCUMENT
1357,eventos meteorológicos,tormenta, Santa Rosa llega este año con puntualidad_ se esperan lluvias y descenso de temperaturas,"El origen de esta popular tormenta se r emonta a 1617. Santa Rosa es Isabel Flor es de Oliva, que nació en Lima, Perú el 30 de abril de 1586 y murió la madrugada del 24 de agosto de 1617. Fue beatificada con el nombr e de Rosa. Santa Rosa de",Admin,16/6/2020,51,"3,10%",,DOCUMENT
1358,eventos meteorológicos,lluvia, Se espera un fin de semana nuboso con bajas temperaturas y lluvias,? https://www .montevideo.com.uy/Noticias/Se-espera-un-fin-de-semana-nuboso-con-bajas-temperaturas-y-lluvias-uc703417 1 / 1 1,Admin,16/6/2020,22,"2,10%",,DOCUMENT
1359,eventos meteorológicos,tormenta, Se espera un fin de semana nuboso con bajas temperaturas y lluvias,"En el ár ea metr opolitana este viernes habr á una mínima de 17 y una máxima de 22º con cielo nuboso y cubierto con pr ecipitaciones aisladas. El sábado estar á peor, con una mínima de 17 y una máxima de 20º con pr ecipitaciones y pr obables tormentas dur ante toda la jornada. Par a el domingo pueden persistir las lluvias en la mañana, manteniéndose con cielo cubierto el r esto del día. La mínima ser á de 14 y la máxima de 17.",Admin,16/6/2020,86,"8,20%",,DOCUMENT
1360,eventos meteorológicos,lluvia," Se esperan lluvias para la noche del sábado y la mañana del domingo, con descenso de temperatura",? https://www .montevideo.com.uy/Noticias/Se-esperan-lluvias-para-la-noche-del-sabado-y-la-manana-del-domingo-con-descenso-de-temperatura … 1 / 1 1,Admin,16/6/2020,26,"1,80%",,DOCUMENT
1361,eventos meteorológicos,viento," Se esperan lluvias para la noche del sábado y la mañana del domingo, con descenso de temperatura","Recibilas diariamente en tu email https://www .montevideo.com.uy/Noticias/Se-esperan-lluvias-para-la-noche-del-sabado-y-la-manana-del-domingo-con-descenso-de-temperatura … 2 / 1 1 esper an pr ecipitaciones aisladas, con r achas de viento que podrían alcanzar los 60 kilómetr os por hor a. La temper atur a bajar á a entr e 7 y 9° el domingo y no dejar á de llo ver hasta la tar de.",Admin,16/6/2020,76,"5,20%",,DOCUMENT
1362,eventos meteorológicos,tormenta," Se esperan lluvias para la noche del sábado y la mañana del domingo, con descenso de temperatura","Par a el Sur oeste se esper a un viernes con una mínima de 6 y una máxima de 23°, con cielo algo nuboso y nuboso. El sábado aumentar á a 14 la mínima y la máxima se ubicar á en 26°, desmejor ando hacia la tar de, con pr ecipitaciones y tormentas, que cesar án en la tar de del domingo. Par a ese día, se esper a una mínima de 7 y  una máxima de 11° en esa zona del país.",Admin,16/6/2020,83,"5,70%",,DOCUMENT
